level_0,Opponent,index,Date,Loc,AB,R,H,HR,Opp_E,snhu_result,SNHU_R,IP,10 Game Avg,Running Opp Error,Batting Avg,index,Opponent,avg_era_by_team,Loc_encoded
2680,Saint Michael's,4029,2010-03-19,vs,29.0,3.0,5.0,0,1,W,0,9.0,5.3,1.53,0.172,5,Saint Michael's,2.130794701986755,2
2681,Saint Michael's,3437,2010-03-19,vs,29.0,3.0,5.0,0,1,W,0,9.0,5.2,1.529,0.172,5,Saint Michael's,2.130794701986755,2
2682,Saint Michael's,2883,2010-03-19,vs,29.0,3.0,5.0,0,1,W,0,9.0,5.1,1.529,0.172,5,Saint Michael's,2.130794701986755,2
2683,Molloy,4030,2010-03-20,vs,29.0,7.0,8.0,0,2,L,9,9.0,5.3,1.529,0.276,0,Molloy,4.10538286580743,2
2684,Molloy,3438,2010-03-20,vs,29.0,7.0,8.0,0,2,L,9,9.0,5.8,1.53,0.276,0,Molloy,4.10538286580743,2
2685,Molloy,2884,2010-03-20,vs,29.0,7.0,8.0,0,2,L,9,9.0,6.3,1.53,0.276,0,Molloy,4.10538286580743,2
2686,Saint Michael's,4031,2010-03-20,vs,41.0,14.0,16.0,0,3,W,3,9.0,7.6,1.53,0.39,5,Saint Michael's,2.130794701986755,2
2687,Saint Michael's,3439,2010-03-20,vs,41.0,14.0,16.0,0,3,W,3,9.0,8.5,1.531,0.39,5,Saint Michael's,2.130794701986755,2
2688,Saint Michael's,2885,2010-03-20,vs,41.0,14.0,16.0,0,3,W,3,9.0,9.4,1.531,0.39,5,Saint Michael's,2.130794701986755,2
2689,Northwood University,4032,2010-03-21,at,33.0,4.0,6.0,0,1,L,6,8.0,9.3,1.531,0.182,6,Northwood University,6.75,0
2690,Northwood University,3440,2010-03-21,at,33.0,4.0,6.0,0,1,L,6,8.0,9.4,1.531,0.182,6,Northwood University,6.75,0
2691,Northwood University,2886,2010-03-21,at,33.0,4.0,6.0,0,1,L,6,8.0,9.5,1.531,0.182,6,Northwood University,6.75,0
2692,Nova Southeastern,4033,2010-03-22,at,33.0,4.0,5.0,0,2,L,5,8.0,9.5,1.531,0.152,7,Nova Southeastern,9.376271186440679,0
2693,Nova Southeastern,3441,2010-03-22,at,33.0,4.0,5.0,0,2,L,5,8.0,9.2,1.531,0.152,7,Nova Southeastern,9.376271186440679,0
2694,Nova Southeastern,2887,2010-03-22,at,33.0,4.0,5.0,0,2,L,5,8.0,8.9,1.531,0.152,7,Nova Southeastern,9.376271186440679,0
2695,Barry,4034,2010-03-23,at,31.0,7.0,6.0,0,2,L,12,6.0,8.7,1.532,0.194,8,Barry,16.071428571428573,0
2696,Barry,3442,2010-03-23,at,31.0,7.0,6.0,0,2,L,12,6.0,7.7,1.532,0.194,8,Barry,16.071428571428573,0
2697,Barry,2888,2010-03-23,at,31.0,7.0,6.0,0,2,L,12,6.0,6.7,1.532,0.194,8,Barry,16.071428571428573,0
2698,Barry,4035,2010-03-23,at,40.0,11.0,14.0,2,4,L,13,8.0,6.5,1.533,0.35,8,Barry,16.071428571428573,0
2699,Barry,3443,2010-03-23,at,40.0,11.0,14.0,2,4,L,13,8.0,7.3,1.534,0.35,8,Barry,16.071428571428573,0
2700,Barry,2889,2010-03-23,at,40.0,11.0,14.0,2,4,L,13,8.0,8.1,1.535,0.35,8,Barry,16.071428571428573,0
2701,Nova Southeastern,4036,2010-03-24,at,36.0,8.0,12.0,3,4,L,13,8.0,8.7,1.536,0.333,7,Nova Southeastern,9.376271186440679,0
2702,Nova Southeastern,3444,2010-03-24,at,36.0,8.0,12.0,3,4,L,13,8.0,9.4,1.536,0.333,7,Nova Southeastern,9.376271186440679,0
2703,Nova Southeastern,2890,2010-03-24,at,36.0,8.0,12.0,3,4,L,13,8.0,10.1,1.537,0.333,7,Nova Southeastern,9.376271186440679,0
2704,Florida Tech,4037,2010-03-25,at,29.0,1.0,5.0,0,5,L,17,8.0,10.1,1.539,0.172,9,Florida Tech,19.125,0
2705,Florida Tech,3445,2010-03-25,at,29.0,1.0,5.0,0,5,L,17,8.0,10.0,1.54,0.172,9,Florida Tech,19.125,0
2706,Florida Tech,2891,2010-03-25,at,29.0,1.0,5.0,0,5,L,17,8.0,9.9,1.541,0.172,9,Florida Tech,19.125,0
2707,Assumption College,4038,2010-03-27,at,35.0,2.0,5.0,0,0,L,4,8.0,9.8,1.541,0.143,10,Assumption College,5.555555555555557,0
2708,Assumption College,3446,2010-03-27,at,35.0,2.0,5.0,0,0,L,4,8.0,8.9,1.54,0.143,10,Assumption College,5.555555555555557,0
2709,Assumption College,2892,2010-03-27,at,35.0,2.0,5.0,0,0,L,4,8.0,8.0,1.539,0.143,10,Assumption College,5.555555555555557,0
2710,Assumption College,4039,2010-03-27,at,36.0,5.0,12.0,0,1,L,6,8.2,7.8,1.539,0.333,10,Assumption College,5.555555555555557,0
2711,Assumption College,3447,2010-03-27,at,36.0,5.0,12.0,0,1,L,6,8.2,7.8,1.539,0.333,10,Assumption College,5.555555555555557,0
2712,Assumption College,2893,2010-03-27,at,36.0,5.0,12.0,0,1,L,6,8.2,7.8,1.539,0.333,10,Assumption College,5.555555555555557,0
2713,UMass Lowell,4040,2010-03-28,at,39.0,5.0,13.0,1,1,W,4,9.0,7.9,1.539,0.333,11,UMass Lowell,3.893805309734513,0
2714,UMass Lowell,3448,2010-03-28,at,39.0,5.0,13.0,1,1,W,4,9.0,8.7,1.538,0.333,11,UMass Lowell,3.893805309734513,0
2715,UMass Lowell,2894,2010-03-28,at,39.0,5.0,13.0,1,1,W,4,9.0,9.5,1.538,0.333,11,UMass Lowell,3.893805309734513,0
2716,UMass Lowell,4041,2010-03-31,neutral,28.0,4.0,7.0,0,1,W,3,9.0,9.7,1.538,0.25,11,UMass Lowell,3.893805309734513,1
2717,UMass Lowell,3449,2010-03-31,neutral,28.0,4.0,7.0,0,1,W,3,9.0,9.9,1.538,0.25,11,UMass Lowell,3.893805309734513,1
2718,UMass Lowell,2895,2010-03-31,neutral,28.0,4.0,7.0,0,1,W,3,9.0,10.1,1.538,0.25,11,UMass Lowell,3.893805309734513,1
2719,Saint Michael's,4042,2010-04-02,neutral,32.0,13.0,13.0,2,0,W,4,7.0,10.9,1.537,0.406,5,Saint Michael's,2.130794701986755,1
2720,Saint Michael's,3450,2010-04-02,neutral,32.0,13.0,13.0,2,0,W,4,7.0,11.0,1.537,0.406,5,Saint Michael's,2.130794701986755,1
2721,Saint Michael's,2896,2010-04-02,neutral,32.0,13.0,13.0,2,0,W,4,7.0,11.1,1.536,0.406,5,Saint Michael's,2.130794701986755,1
2722,Saint Michael's,4043,2010-04-02,neutral,35.0,8.0,14.0,1,2,W,2,9.0,11.3,1.536,0.4,5,Saint Michael's,2.130794701986755,1
2723,Saint Michael's,3451,2010-04-02,neutral,35.0,8.0,14.0,1,2,W,2,9.0,11.4,1.536,0.4,5,Saint Michael's,2.130794701986755,1
2724,Saint Michael's,2897,2010-04-02,neutral,35.0,8.0,14.0,1,2,W,2,9.0,11.5,1.537,0.4,5,Saint Michael's,2.130794701986755,1
2725,Pace,4044,2010-04-03,neutral,31.0,3.0,7.0,0,6,L,11,9.0,10.9,1.538,0.226,12,Pace,4.003042777877215,1
2726,Pace,3452,2010-04-03,neutral,31.0,3.0,7.0,0,6,L,11,9.0,10.9,1.54,0.226,12,Pace,4.003042777877215,1
2727,Pace,2898,2010-04-03,neutral,31.0,3.0,7.0,0,6,L,11,9.0,10.9,1.541,0.226,12,Pace,4.003042777877215,1
2728,Pace,4045,2010-04-03,neutral,30.0,10.0,9.0,1,3,W,5,9.0,11.1,1.542,0.3,12,Pace,4.003042777877215,1
2729,Pace,3453,2010-04-03,neutral,30.0,10.0,9.0,1,3,W,5,9.0,10.7,1.542,0.3,12,Pace,4.003042777877215,1
2730,Pace,2899,2010-04-03,neutral,30.0,10.0,9.0,1,3,W,5,9.0,10.3,1.543,0.3,12,Pace,4.003042777877215,1
2731,Stonehill,4046,2010-04-05,at,34.0,5.0,8.0,0,0,W,2,9.0,9.8,1.542,0.235,4,Stonehill,3.5595172792100933,0
2732,Stonehill,3454,2010-04-05,at,34.0,5.0,8.0,0,0,W,2,9.0,9.2,1.542,0.235,4,Stonehill,3.5595172792100933,0
2733,Stonehill,2900,2010-04-05,at,34.0,5.0,8.0,0,0,W,2,9.0,8.6,1.541,0.235,4,Stonehill,3.5595172792100933,0
2734,New Haven,4047,2010-04-10,at,32.0,1.0,8.0,0,5,L,10,8.0,8.0,1.543,0.25,13,New Haven,4.561151079136691,0
2735,New Haven,3455,2010-04-10,at,32.0,1.0,8.0,0,5,L,10,8.0,8.1,1.544,0.25,13,New Haven,4.561151079136691,0
2736,New Haven,2901,2010-04-10,at,32.0,1.0,8.0,0,5,L,10,8.0,8.2,1.545,0.25,13,New Haven,4.561151079136691,0
2737,New Haven,4048,2010-04-10,at,31.0,3.0,5.0,0,4,L,8,8.0,8.0,1.546,0.161,13,New Haven,4.561151079136691,0
2738,New Haven,3456,2010-04-10,at,31.0,3.0,5.0,0,4,L,8,8.0,7.6,1.547,0.161,13,New Haven,4.561151079136691,0
2739,New Haven,2902,2010-04-10,at,31.0,3.0,5.0,0,4,L,8,8.0,7.2,1.548,0.161,13,New Haven,4.561151079136691,0
2740,American Int'l,4049,2010-04-11,at,32.0,4.0,8.0,1,3,W,3,9.0,7.1,1.548,0.25,14,American Int'l,3.759463408155133,0
2741,American Int'l,3457,2010-04-11,at,32.0,4.0,8.0,1,3,W,3,9.0,7.1,1.549,0.25,14,American Int'l,3.759463408155133,0
2742,American Int'l,2903,2010-04-11,at,32.0,4.0,8.0,1,3,W,3,9.0,7.1,1.549,0.25,14,American Int'l,3.759463408155133,0
2743,American Int'l,4050,2010-04-11,at,36.0,7.0,8.0,0,2,W,4,10.0,7.1,1.55,0.222,14,American Int'l,3.759463408155133,0
2744,American Int'l,3458,2010-04-11,at,36.0,7.0,8.0,0,2,W,4,10.0,7.1,1.55,0.222,14,American Int'l,3.759463408155133,0
2745,American Int'l,2904,2010-04-11,at,36.0,7.0,8.0,0,2,W,4,10.0,7.1,1.55,0.222,14,American Int'l,3.759463408155133,0
2746,Merrimack,4051,2010-04-13,neutral,30.0,0.0,3.0,0,2,L,5,9.0,6.6,1.55,0.1,2,Merrimack,3.0035206102391085,1
2747,Merrimack,3459,2010-04-13,neutral,30.0,0.0,3.0,0,2,L,5,9.0,6.4,1.55,0.1,2,Merrimack,3.0035206102391085,1
2748,Merrimack,2905,2010-04-13,neutral,30.0,0.0,3.0,0,2,L,5,9.0,6.2,1.55,0.1,2,Merrimack,3.0035206102391085,1
2749,Franklin Pierce,4052,2010-04-14,at,32.0,3.0,5.0,0,1,L,5,8.0,6.2,1.55,0.156,15,Franklin Pierce,3.761500606233507,0
2750,Franklin Pierce,3460,2010-04-14,at,32.0,3.0,5.0,0,1,L,5,8.0,5.9,1.55,0.156,15,Franklin Pierce,3.761500606233507,0
2751,Franklin Pierce,2906,2010-04-14,at,32.0,3.0,5.0,0,1,L,5,8.0,5.6,1.55,0.156,15,Franklin Pierce,3.761500606233507,0
2752,Saint Rose,4053,2010-04-18,neutral,31.0,2.0,7.0,0,2,L,11,9.0,5.5,1.55,0.226,16,Saint Rose,3.690340909090909,1
2753,Saint Rose,3461,2010-04-18,neutral,31.0,2.0,7.0,0,2,L,11,9.0,5.4,1.55,0.226,16,Saint Rose,3.690340909090909,1
2754,Saint Rose,2907,2010-04-18,neutral,31.0,2.0,7.0,0,2,L,11,9.0,5.3,1.55,0.226,16,Saint Rose,3.690340909090909,1
2755,Saint Rose,4054,2010-04-18,neutral,29.0,4.0,8.0,0,1,W,3,9.0,5.3,1.55,0.276,16,Saint Rose,3.690340909090909,1
2756,Saint Rose,3462,2010-04-18,neutral,29.0,4.0,8.0,0,1,W,3,9.0,5.8,1.55,0.276,16,Saint Rose,3.690340909090909,1
2757,Saint Rose,2908,2010-04-18,neutral,29.0,4.0,8.0,0,1,W,3,9.0,6.3,1.55,0.276,16,Saint Rose,3.690340909090909,1
2758,Franklin Pierce,4055,2010-04-19,neutral,42.0,3.0,10.0,0,1,T,3,11.0,7.0,1.549,0.238,15,Franklin Pierce,3.761500606233507,1
2759,Franklin Pierce,3463,2010-04-19,neutral,42.0,3.0,10.0,0,1,T,3,11.0,7.5,1.549,0.238,15,Franklin Pierce,3.761500606233507,1
2760,Franklin Pierce,2909,2010-04-19,neutral,42.0,3.0,10.0,0,1,T,3,11.0,8.0,1.549,0.238,15,Franklin Pierce,3.761500606233507,1
2761,Saint Anselm,4056,2010-04-20,neutral,32.0,0.0,7.0,0,3,L,3,9.0,8.2,1.55,0.219,17,Saint Anselm,3.5004222972972974,1
2762,Saint Anselm,3464,2010-04-20,neutral,32.0,0.0,7.0,0,3,L,3,9.0,8.2,1.55,0.219,17,Saint Anselm,3.5004222972972974,1
2763,Saint Anselm,2910,2010-04-20,neutral,32.0,0.0,7.0,0,3,L,3,9.0,8.2,1.551,0.219,17,Saint Anselm,3.5004222972972974,1
2764,Saint Anselm,4057,2010-04-22,at,29.0,2.0,4.0,1,2,W,1,9.0,7.9,1.551,0.138,17,Saint Anselm,3.5004222972972974,0
2765,Saint Anselm,3465,2010-04-22,at,29.0,2.0,4.0,1,2,W,1,9.0,7.5,1.551,0.138,17,Saint Anselm,3.5004222972972974,0
2766,Saint Anselm,2911,2010-04-22,at,29.0,2.0,4.0,1,2,W,1,9.0,7.1,1.551,0.138,17,Saint Anselm,3.5004222972972974,0
2767,Adelphi,4058,2010-04-24,at,30.0,1.0,7.0,0,1,L,8,8.0,7.0,1.551,0.233,18,Adelphi,3.9623161764705883,0
2768,Adelphi,3466,2010-04-24,at,30.0,1.0,7.0,0,1,L,8,8.0,6.7,1.551,0.233,18,Adelphi,3.9623161764705883,0
2769,Adelphi,2912,2010-04-24,at,30.0,1.0,7.0,0,1,L,8,8.0,6.4,1.551,0.233,18,Adelphi,3.9623161764705883,0
2770,Adelphi,4059,2010-04-24,at,32.0,1.0,9.0,0,2,L,3,8.0,6.3,1.551,0.281,18,Adelphi,3.9623161764705883,0
2771,Adelphi,3467,2010-04-24,at,32.0,1.0,9.0,0,2,L,3,8.0,6.5,1.551,0.281,18,Adelphi,3.9623161764705883,0
2772,Adelphi,2913,2010-04-24,at,32.0,1.0,9.0,0,2,L,3,8.0,6.7,1.551,0.281,18,Adelphi,3.9623161764705883,0
2773,Bentley,4060,2010-04-25,neutral,37.0,7.0,13.0,0,3,W,6,9.0,7.3,1.552,0.351,19,Bentley,3.755790329134499,1
2774,Bentley,3468,2010-04-25,neutral,37.0,7.0,13.0,0,3,W,6,9.0,8.2,1.552,0.351,19,Bentley,3.755790329134499,1
2775,Bentley,2914,2010-04-25,neutral,37.0,7.0,13.0,0,3,W,6,9.0,9.1,1.553,0.351,19,Bentley,3.755790329134499,1
2776,Bentley,4061,2010-04-30,at,34.0,6.0,10.0,0,2,W,5,9.0,9.7,1.553,0.294,19,Bentley,3.755790329134499,0
2777,Bentley,3469,2010-04-30,at,34.0,6.0,10.0,0,2,W,5,9.0,10.0,1.553,0.294,19,Bentley,3.755790329134499,0
2778,Bentley,2915,2010-04-30,at,34.0,6.0,10.0,0,2,W,5,9.0,10.3,1.553,0.294,19,Bentley,3.755790329134499,0
2779,So. Connecticut,4062,2010-05-01,neutral,34.0,1.0,5.0,0,3,L,8,9.0,10.1,1.554,0.147,20,So. Connecticut,5.103092783505154,1
2780,So. Connecticut,3470,2010-05-01,neutral,34.0,1.0,5.0,0,3,L,8,9.0,9.7,1.554,0.147,20,So. Connecticut,5.103092783505154,1
2781,So. Connecticut,2916,2010-05-01,neutral,34.0,1.0,5.0,0,3,L,8,9.0,9.3,1.555,0.147,20,So. Connecticut,5.103092783505154,1
2782,So. Connecticut,4063,2010-05-01,neutral,34.0,3.0,8.0,0,1,L,6,9.0,9.2,1.554,0.235,20,So. Connecticut,5.103092783505154,1
2783,So. Connecticut,3471,2010-05-01,neutral,34.0,3.0,8.0,0,1,L,6,9.0,8.7,1.554,0.235,20,So. Connecticut,5.103092783505154,1
2784,So. Connecticut,2917,2010-05-01,neutral,34.0,3.0,8.0,0,1,L,6,9.0,8.2,1.554,0.235,20,So. Connecticut,5.103092783505154,1
2785,Merrimack,4064,2010-05-02,at,29.0,2.0,4.0,0,0,L,3,8.0,7.3,1.553,0.138,2,Merrimack,3.0035206102391085,0
2786,Merrimack,3472,2010-05-02,at,29.0,2.0,4.0,0,0,L,3,8.0,6.7,1.553,0.138,2,Merrimack,3.0035206102391085,0
2787,Merrimack,2918,2010-05-02,at,29.0,2.0,4.0,0,0,L,3,8.0,6.1,1.552,0.138,2,Merrimack,3.0035206102391085,0
2788,Merrimack,4065,2010-05-02,at,37.0,6.0,13.0,0,2,W,1,9.0,6.4,1.553,0.351,2,Merrimack,3.0035206102391085,0
2789,Merrimack,3473,2010-05-02,at,37.0,6.0,13.0,0,2,W,1,9.0,7.2,1.553,0.351,2,Merrimack,3.0035206102391085,0
2790,Merrimack,2919,2010-05-02,at,37.0,6.0,13.0,0,2,W,1,9.0,8.0,1.553,0.351,2,Merrimack,3.0035206102391085,0
2791,Wilmington (Del.),4067,2011-02-26,vs,21.0,1.0,3.0,0,2,L,2,6.0,7.8,1.553,0.143,21,Wilmington (Del.),4.014740108611326,2
2792,Wilmington (Del.),3475,2011-02-26,vs,21.0,1.0,3.0,0,2,L,2,6.0,7.3,1.553,0.143,21,Wilmington (Del.),4.014740108611326,2
2793,Wilmington (Del.),2921,2011-02-26,vs,21.0,1.0,3.0,0,2,L,2,6.0,6.8,1.553,0.143,21,Wilmington (Del.),4.014740108611326,2
2794,Wilmington (Del.),4068,2011-02-26,vs,31.0,3.0,5.0,0,2,L,11,8.0,6.5,1.553,0.161,21,Wilmington (Del.),4.014740108611326,2
2795,Wilmington (Del.),3476,2011-02-26,vs,31.0,3.0,5.0,0,2,L,11,8.0,6.6,1.554,0.161,21,Wilmington (Del.),4.014740108611326,2
2796,Wilmington (Del.),2922,2011-02-26,vs,31.0,3.0,5.0,0,2,L,11,8.0,6.7,1.554,0.161,21,Wilmington (Del.),4.014740108611326,2
2797,Wilmington (Del.),4069,2011-02-27,vs,28.0,4.0,9.0,1,0,W,0,7.0,7.2,1.553,0.321,21,Wilmington (Del.),4.014740108611326,2
2798,Wilmington (Del.),3477,2011-02-27,vs,28.0,4.0,9.0,1,0,W,0,7.0,6.8,1.553,0.321,21,Wilmington (Del.),4.014740108611326,2
2799,Wilmington (Del.),2923,2011-02-27,vs,28.0,4.0,9.0,1,0,W,0,7.0,6.4,1.552,0.321,21,Wilmington (Del.),4.014740108611326,2
2800,Wilmington (Del.),4070,2011-02-27,vs,33.0,7.0,9.0,2,1,L,8,8.2,6.0,1.552,0.273,21,Wilmington (Del.),4.014740108611326,2
2801,Wilmington (Del.),3478,2011-02-27,vs,33.0,7.0,9.0,2,1,L,8,8.2,6.6,1.552,0.273,21,Wilmington (Del.),4.014740108611326,2
2802,Wilmington (Del.),2924,2011-02-27,vs,33.0,7.0,9.0,2,1,L,8,8.2,7.2,1.552,0.273,21,Wilmington (Del.),4.014740108611326,2
2803,C.W. Post,4071,2011-03-04,at,35.0,9.0,11.0,0,1,W,0,9.0,8.0,1.551,0.314,22,C.W. Post,0.5625,0
2804,C.W. Post,3479,2011-03-04,at,35.0,9.0,11.0,0,1,W,0,9.0,8.6,1.551,0.314,22,C.W. Post,0.5625,0
2805,C.W. Post,2925,2011-03-04,at,35.0,9.0,11.0,0,1,W,0,9.0,9.2,1.551,0.314,22,C.W. Post,0.5625,0
2806,C.W. Post,4072,2011-03-04,at,27.0,4.0,8.0,0,1,W,1,7.0,9.5,1.551,0.296,22,C.W. Post,0.5625,0
2807,C.W. Post,3480,2011-03-04,at,27.0,4.0,8.0,0,1,W,1,7.0,9.4,1.551,0.296,22,C.W. Post,0.5625,0
2808,C.W. Post,2926,2011-03-04,at,27.0,4.0,8.0,0,1,W,1,7.0,9.3,1.55,0.296,22,C.W. Post,0.5625,0
2809,Molloy,4073,2011-03-05,at,39.0,3.0,8.0,1,2,L,4,11.2,9.2,1.551,0.205,0,Molloy,4.10538286580743,0
2810,Molloy,3481,2011-03-05,at,39.0,3.0,8.0,1,2,L,4,11.2,9.1,1.551,0.205,0,Molloy,4.10538286580743,0
2811,Molloy,2927,2011-03-05,at,39.0,3.0,8.0,1,2,L,4,11.2,9.0,1.551,0.205,0,Molloy,4.10538286580743,0
2812,Molloy,4074,2011-03-05,at,22.0,8.0,5.0,1,0,W,4,7.0,8.6,1.55,0.227,0,Molloy,4.10538286580743,0
2813,Molloy,3482,2011-03-05,at,22.0,8.0,5.0,1,0,W,4,7.0,8.0,1.55,0.227,0,Molloy,4.10538286580743,0
2814,Molloy,2928,2011-03-05,at,22.0,8.0,5.0,1,0,W,4,7.0,7.4,1.549,0.227,0,Molloy,4.10538286580743,0
2815,Bloomfield,4075,2011-03-08,vs,39.0,14.0,17.0,0,1,W,2,9.0,8.0,1.549,0.436,23,Bloomfield,1.9156626506024097,2
2816,Bloomfield,3483,2011-03-08,vs,39.0,14.0,17.0,0,1,W,2,9.0,8.9,1.549,0.436,23,Bloomfield,1.9156626506024097,2
2817,Bloomfield,2929,2011-03-08,vs,39.0,14.0,17.0,0,1,W,2,9.0,9.8,1.549,0.436,23,Bloomfield,1.9156626506024097,2
2818,Nova Southeastern,4076,2011-03-08,at,40.0,6.0,12.0,0,4,L,7,8.0,10.2,1.549,0.3,7,Nova Southeastern,9.376271186440679,0
2819,Nova Southeastern,3484,2011-03-08,at,40.0,6.0,12.0,0,4,L,7,8.0,10.6,1.55,0.3,7,Nova Southeastern,9.376271186440679,0
2820,Nova Southeastern,2930,2011-03-08,at,40.0,6.0,12.0,0,4,L,7,8.0,11.0,1.551,0.3,7,Nova Southeastern,9.376271186440679,0
2821,Felician,4077,2011-03-09,vs,32.0,8.0,9.0,0,1,W,3,9.0,11.1,1.551,0.281,24,Felician,3.4480151228733456,2
2822,Felician,3485,2011-03-09,vs,32.0,8.0,9.0,0,1,W,3,9.0,11.5,1.551,0.281,24,Felician,3.4480151228733456,2
2823,Felician,2931,2011-03-09,vs,32.0,8.0,9.0,0,1,W,3,9.0,11.9,1.551,0.281,24,Felician,3.4480151228733456,2
2824,Felician,4078,2011-03-09,vs,34.0,7.0,11.0,0,0,W,1,7.0,12.5,1.55,0.324,24,Felician,3.4480151228733456,2
2825,Felician,3486,2011-03-09,vs,34.0,7.0,11.0,0,0,W,1,7.0,11.9,1.55,0.324,24,Felician,3.4480151228733456,2
2826,Felician,2932,2011-03-09,vs,34.0,7.0,11.0,0,0,W,1,7.0,11.3,1.549,0.324,24,Felician,3.4480151228733456,2
2827,American Int'l,4079,2011-03-10,vs,32.0,5.0,9.0,0,0,W,4,9.0,10.5,1.548,0.281,14,American Int'l,3.759463408155133,2
2828,American Int'l,3487,2011-03-10,vs,32.0,5.0,9.0,0,0,W,4,9.0,10.2,1.548,0.281,14,American Int'l,3.759463408155133,2
2829,American Int'l,2933,2011-03-10,vs,32.0,5.0,9.0,0,0,W,4,9.0,9.9,1.547,0.281,14,American Int'l,3.759463408155133,2
2830,Dowling,4080,2011-03-10,vs,28.0,0.0,2.0,0,1,L,1,8.0,8.9,1.547,0.071,1,Dowling,2.576581734898368,2
2831,Dowling,3488,2011-03-10,vs,28.0,0.0,2.0,0,1,L,1,8.0,8.2,1.547,0.071,1,Dowling,2.576581734898368,2
2832,Dowling,2934,2011-03-10,vs,28.0,0.0,2.0,0,1,L,1,8.0,7.5,1.547,0.071,1,Dowling,2.576581734898368,2
2833,Saint Rose,4081,2011-03-11,vs,39.0,7.0,7.0,0,4,L,8,10.0,7.3,1.548,0.179,16,Saint Rose,3.690340909090909,2
2834,Saint Rose,3489,2011-03-11,vs,39.0,7.0,7.0,0,4,L,8,10.0,6.9,1.549,0.179,16,Saint Rose,3.690340909090909,2
2835,Saint Rose,2935,2011-03-11,vs,39.0,7.0,7.0,0,4,L,8,10.0,6.5,1.549,0.179,16,Saint Rose,3.690340909090909,2
2836,Palm Beach Atlantic,4082,2011-03-11,at,37.0,2.0,8.0,0,3,L,3,9.2,6.2,1.55,0.216,25,Palm Beach Atlantic,2.934782608695652,0
2837,Palm Beach Atlantic,3490,2011-03-11,at,37.0,2.0,8.0,0,3,L,3,9.2,6.1,1.55,0.216,25,Palm Beach Atlantic,2.934782608695652,0
2838,Palm Beach Atlantic,2936,2011-03-11,at,37.0,2.0,8.0,0,3,L,3,9.2,6.0,1.551,0.216,25,Palm Beach Atlantic,2.934782608695652,0
2839,American Int'l,4083,2011-03-17,at,48.0,19.0,21.0,4,5,W,5,9.0,7.2,1.552,0.438,14,American Int'l,3.759463408155133,0
2840,American Int'l,3491,2011-03-17,at,48.0,19.0,21.0,4,5,W,5,9.0,9.1,1.553,0.438,14,American Int'l,3.759463408155133,0
2841,American Int'l,2937,2011-03-17,at,48.0,19.0,21.0,4,5,W,5,9.0,11.0,1.555,0.438,14,American Int'l,3.759463408155133,0
2842,Assumption,4084,2011-03-26,at,34.0,2.0,8.0,1,1,L,9,9.0,11.6,1.554,0.235,26,Assumption,3.972206781545303,0
2843,Assumption,3492,2011-03-26,at,34.0,2.0,8.0,1,1,L,9,9.0,11.7,1.554,0.235,26,Assumption,3.972206781545303,0
2844,Assumption,2938,2011-03-26,at,34.0,2.0,8.0,1,1,L,9,9.0,11.8,1.554,0.235,26,Assumption,3.972206781545303,0
2845,Assumption,4085,2011-03-26,at,37.0,4.0,13.0,0,2,L,7,9.0,12.4,1.554,0.351,26,Assumption,3.972206781545303,0
2846,Assumption,3493,2011-03-26,at,37.0,4.0,13.0,0,2,L,7,9.0,12.9,1.554,0.351,26,Assumption,3.972206781545303,0
2847,Assumption,2939,2011-03-26,at,37.0,4.0,13.0,0,2,L,7,9.0,13.4,1.554,0.351,26,Assumption,3.972206781545303,0
2848,UMass Lowell,4086,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.9,1.554,0.342,11,UMass Lowell,3.893805309734513,1
2849,UMass Lowell,3494,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,13.1,1.554,0.342,11,UMass Lowell,3.893805309734513,1
2850,UMass Lowell,2940,2011-03-27,neutral,38.0,7.0,13.0,1,1,L,9,9.0,12.3,1.554,0.342,11,UMass Lowell,3.893805309734513,1
2851,UMass Lowell,4087,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,11.3,1.554,0.268,11,UMass Lowell,3.893805309734513,0
2852,UMass Lowell,3495,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,11.6,1.554,0.268,11,UMass Lowell,3.893805309734513,0
2853,UMass Lowell,2941,2011-03-30,at,41.0,5.0,11.0,0,2,L,6,9.0,11.9,1.554,0.268,11,UMass Lowell,3.893805309734513,0
2854,Pace,4088,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,12.0,1.554,0.265,12,Pace,4.003042777877215,0
2855,Pace,3496,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,11.6,1.554,0.265,12,Pace,4.003042777877215,0
2856,Pace,2942,2011-04-02,at,34.0,3.0,9.0,0,1,L,4,8.2,11.2,1.554,0.265,12,Pace,4.003042777877215,0
2857,Pace,4089,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,11.7,1.554,0.409,12,Pace,4.003042777877215,0
2858,Pace,3497,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,12.2,1.553,0.409,12,Pace,4.003042777877215,0
2859,Pace,2943,2011-04-02,at,44.0,11.0,18.0,1,1,W,3,9.0,12.7,1.553,0.409,12,Pace,4.003042777877215,0
